event_id,timestamp,user_id,source_asset,target_asset,resource_path,resource_group,action,status,bytes_transferred,sensitivity
X00483,2026-09-10 09:38:59,mukwambi,WKST-HR-014,FS-FIN-01,/payroll/allowances/record-8189.json,PAYROLL_READ,READ,SUCCESS,1633,Confidential
X00484,2026-09-10 09:39:42,shilongo,WKST-LOAN-018,FS-KYC-01,/customer/contacts/recent/record-3558.json,CUSTOMER_BASIC,READ,SUCCESS,4263,Confidential
X00485,2026-09-10 09:45:44,haufiku,WKST-SOC-003,FS-FIN-01,/audit/security/record-5134.json,AUDIT,LIST,SUCCESS,4270,Restricted
X00486,2026-09-10 09:52:31,mbandeka,WKST-LGL-005,FS-KYC-01,/customer/records/individual/record-5134.json,CUSTOMER_BASIC,READ,SUCCESS,6162,Confidential
X00487,2026-09-10 10:01:34,sankwasa,WKST-PRC-008,DB-CRM-01,/crm/customer/profile/record-6407.json,CRM_BASIC,UPDATE,SUCCESS,3355,Internal
X00488,2026-09-10 10:07:05,tkamati,WKST-CS-011,DB-CRM-01,/crm/interactions/today/record-4468.json,CRM_BASIC,READ,SUCCESS,50761,Internal
X00489,2026-09-10 10:08:42,pnakale,WKST-HR-002,FS-HR-01,/hr/leave/record-3036.json,HR,UPDATE,SUCCESS,3845,Confidential
X00490,2026-09-10 10:08:44,mbandeka,WKST-LGL-005,FS-KYC-01,/customer/contacts/recent/record-3526.json,CUSTOMER_BASIC,UPDATE,SUCCESS,1349,Confidential
X00491,2026-09-10 10:12:27,mbandeka,WKST-LGL-005,FS-KYC-01,/customer/contacts/recent/record-8235.json,CUSTOMER_BASIC,LIST,SUCCESS,1637,Confidential
X00492,2026-09-10 10:24:30,nghifindaka,WKST-IT-005,FS-FIN-01,/admin/server-config/record-4559.json,IT_ADMIN,UPDATE,SUCCESS,1222,Restricted
X00493,2026-09-10 10:24:42,tshivute,WKST-FIN-004,FS-FIN-01,/finance/budgets/2026/record-9161.json,FINANCE,READ,SUCCESS,2626,Confidential
X00494,2026-09-10 10:26:32,sankwasa,WKST-PRC-008,DB-CRM-01,/crm/interactions/today/record-2224.json,CRM_BASIC,READ,SUCCESS,43471,Internal
X00495,2026-09-10 10:32:48,sihuhua,WKST-SWK-008,FS-KYC-01,/customer/records/individual/record-4737.json,CUSTOMER_BASIC,READ,SUCCESS,11531,Confidential
X00496,2026-09-10 10:47:38,nghifindaka,WKST-IT-005,FS-FIN-01,/admin/directory/record-8884.json,IT_ADMIN,UPDATE,SUCCESS,503,Restricted
X00497,2026-09-10 10:50:43,kndjavera,WKST-CMP-009,FS-KYC-01,/customer/kyc/high-risk/record-6419.json,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,37863,Restricted
X00498,2026-09-10 10:54:17,sankwasa,WKST-PRC-008,DB-CRM-01,/crm/customer/profile/record-7813.json,CRM_BASIC,READ,SUCCESS,18486,Internal
X00499,2026-09-10 11:01:46,hamukwaya,WKST-TRY-007,DB-CRM-01,/crm/interactions/today/record-3692.json,CRM_BASIC,LIST,SUCCESS,798,Internal
X00500,2026-09-10 11:02:30,nambala,WKST-SWK-012,FS-KYC-01,/customer/contacts/recent/record-6086.json,CUSTOMER_BASIC,READ,SUCCESS,3772,Confidential
X00501,2026-09-10 11:04:13,tkamati,WKST-CS-011,FS-KYC-01,/customer/contacts/recent/record-5231.json,CUSTOMER_BASIC,UPDATE,SUCCESS,4458,Confidential
X00502,2026-09-10 11:08:24,ndjaba,WKST-OND-004,DB-CRM-01,/crm/customer/profile/record-7833.json,CRM_BASIC,UPDATE,SUCCESS,292,Internal
X00503,2026-09-10 11:10:21,hamukwaya,WKST-TRY-007,DB-CRM-01,/crm/interactions/today/record-2762.json,CRM_BASIC,READ,SUCCESS,18179,Internal
X00504,2026-09-10 11:14:35,pnakale,WKST-HR-002,FS-FIN-01,/payroll/allowances/record-8768.json,PAYROLL_READ,UPDATE,SUCCESS,4550,Confidential
X00505,2026-09-10 11:20:26,nduminga,WKST-SWK-002,FS-KYC-01,/customer/kyc/high-risk/record-8997.json,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,7012,Restricted
X00506,2026-09-10 11:22:42,katjiuongua,WKST-IT-012,FS-FIN-01,/admin/directory/record-9555.json,IT_ADMIN,READ,SUCCESS,4959,Restricted
X00507,2026-09-10 11:30:59,nghifindaka,WKST-IT-005,FS-FIN-01,/audit/security/record-4225.json,AUDIT,READ,SUCCESS,7495,Restricted
X00508,2026-09-10 11:32:40,haufiku,WKST-SOC-003,FS-KYC-01,/customer/kyc/high-risk/record-5301.json,CUSTOMER_EXPORT,LIST,SUCCESS,2171,Restricted
X00509,2026-09-10 11:38:21,amupanda,WKST-CMP-003,FS-FIN-01,/audit/access-reviews/record-9601.json,AUDIT,DOWNLOAD,SUCCESS,21213,Restricted
X00510,2026-09-10 11:42:09,mbandeka,WKST-LGL-005,FS-KYC-01,/customer/contacts/recent/record-6736.json,CUSTOMER_BASIC,LIST,SUCCESS,2698,Confidential
X00511,2026-09-10 11:43:05,sankwasa,WKST-PRC-008,DB-CRM-01,/crm/interactions/today/record-6067.json,CRM_BASIC,READ,SUCCESS,21756,Internal
X00512,2026-09-10 11:44:02,mhaingura,WKST-CS-017,FS-KYC-01,/customer/records/individual/record-7287.json,CUSTOMER_BASIC,READ,SUCCESS,14993,Confidential
X00513,2026-09-10 11:45:51,mbandeka,WKST-LGL-005,FS-KYC-01,/customer/records/individual/record-7811.json,CUSTOMER_BASIC,READ,SUCCESS,11909,Confidential
X00514,2026-09-10 11:46:49,tjirera,WKST-AUD-004,FS-HR-01,/hr/leave/record-5903.json,HR,READ,SUCCESS,6810,Confidential
X00515,2026-09-10 11:49:29,nduminga,WKST-SWK-002,FS-KYC-01,/customer/kyc/high-risk/record-5053.json,CUSTOMER_EXPORT,READ,SUCCESS,6099,Restricted
X00516,2026-09-10 11:56:56,kndjavera,WKST-CMP-009,FS-FIN-01,/audit/access-reviews/record-8391.json,AUDIT,READ,SUCCESS,3212,Restricted
X00517,2026-09-10 12:13:24,sankwasa,WKST-PRC-008,DB-CRM-01,/crm/cases/open/record-6957.json,CRM_BASIC,READ,SUCCESS,33356,Internal
X00518,2026-09-10 12:18:04,sankwasa,WKST-PRC-008,DB-CRM-01,/crm/interactions/today/record-8223.json,CRM_BASIC,READ,SUCCESS,12663,Internal
X00519,2026-09-10 12:23:16,shilongo,WKST-LOAN-018,FS-KYC-01,/customer/contacts/recent/record-8425.json,CUSTOMER_BASIC,READ,SUCCESS,49611,Confidential
X00520,2026-09-10 12:30:19,shilongo,WKST-LOAN-018,FS-KYC-01,/customer/contacts/recent/record-4959.json,CUSTOMER_BASIC,READ,SUCCESS,5364,Confidential
X00521,2026-09-10 12:31:55,nduminga,WKST-SWK-002,FS-KYC-01,/customer/records/individual/record-6391.json,CUSTOMER_BASIC,READ,SUCCESS,4393,Confidential
X00522,2026-09-10 12:36:21,nambala,WKST-SWK-012,FS-KYC-01,/customer/contacts/recent/record-2072.json,CUSTOMER_BASIC,READ,SUCCESS,5054,Confidential
X00523,2026-09-10 12:46:45,murorua,WKST-RSK-006,FS-FIN-01,/audit/access-reviews/record-9674.json,AUDIT,DOWNLOAD,SUCCESS,3713,Restricted
X00524,2026-09-10 12:54:28,nghifindaka,WKST-IT-005,FS-FIN-01,/audit/access-reviews/record-6966.json,AUDIT,READ,SUCCESS,9429,Restricted
X00525,2026-09-10 12:56:52,ntinda,WKST-MKT-010,DB-CRM-01,/crm/interactions/today/record-3163.json,CRM_BASIC,READ,SUCCESS,14913,Internal
X00526,2026-09-10 13:03:58,sihuhua,WKST-SWK-008,DB-CRM-01,/crm/cases/open/record-6413.json,CRM_BASIC,UPDATE,SUCCESS,1347,Internal
X00527,2026-09-10 13:04:11,tjirera,WKST-AUD-004,FS-HR-01,/hr/recruitment/record-2619.json,HR,UPDATE,SUCCESS,1893,Confidential
X00528,2026-09-10 13:08:08,nambala,WKST-SWK-012,FS-KYC-01,/customer/records/individual/record-8924.json,CUSTOMER_BASIC,READ,SUCCESS,4561,Confidential
X00529,2026-09-10 13:11:21,nduminga,WKST-SWK-002,FS-KYC-01,/customer/contacts/recent/record-3209.json,CUSTOMER_BASIC,LIST,SUCCESS,2557,Confidential
X00530,2026-09-10 13:12:56,kndjavera,WKST-CMP-009,FS-KYC-01,/customer/kyc/exports/2026-Q3/record-8611.json,CUSTOMER_EXPORT,LIST,SUCCESS,2159,Restricted
X00531,2026-09-10 13:22:39,shapaka,WKST-EXE-002,DB-CRM-01,/crm/interactions/today/record-5558.json,CRM_BASIC,UPDATE,SUCCESS,4763,Internal
X00532,2026-09-10 13:34:25,murorua,WKST-RSK-006,FS-FIN-01,/audit/security/record-2812.json,AUDIT,READ,SUCCESS,42496,Restricted
X00533,2026-09-10 13:40:18,jkavari,WKST-FIN-021,FS-FIN-01,/finance/general-ledger/record-5577.json,FINANCE,DOWNLOAD,SUCCESS,5933,Confidential
X00534,2026-09-10 13:44:02,hamukwaya,WKST-TRY-007,DB-CRM-01,/crm/interactions/today/record-5338.json,CRM_BASIC,LIST,SUCCESS,1322,Internal
X00535,2026-09-10 13:46:40,ntinda,WKST-MKT-010,DB-CRM-01,/crm/customer/profile/record-1050.json,CRM_BASIC,READ,SUCCESS,30343,Internal
X00536,2026-09-10 13:51:30,hamukwaya,WKST-TRY-007,DB-CRM-01,/crm/cases/open/record-3433.json,CRM_BASIC,UPDATE,SUCCESS,3087,Internal
X00537,2026-09-10 13:53:00,shilongo,WKST-LOAN-018,FS-KYC-01,/customer/contacts/recent/record-6611.json,CUSTOMER_BASIC,READ,SUCCESS,3188,Confidential
X00538,2026-09-10 13:57:09,ndjaba,WKST-OND-004,FS-KYC-01,/customer/contacts/recent/record-4892.json,CUSTOMER_BASIC,READ,SUCCESS,9582,Confidential
X00539,2026-09-10 14:08:28,shilongo,WKST-LOAN-018,FS-KYC-01,/customer/records/individual/record-8856.json,CUSTOMER_BASIC,READ,SUCCESS,17397,Confidential
X00540,2026-09-10 14:09:15,amupanda,WKST-CMP-003,FS-KYC-01,/customer/kyc/high-risk/record-8887.json,CUSTOMER_EXPORT,UPDATE,SUCCESS,4875,Restricted
X00541,2026-09-10 14:18:39,kndjavera,WKST-CMP-009,FS-KYC-01,/customer/exports/regulatory/record-4814.json,CUSTOMER_EXPORT,READ,SUCCESS,1410,Restricted
X00542,2026-09-10 14:20:01,katjiuongua,WKST-IT-012,FS-FIN-01,/admin/server-config/record-8249.json,IT_ADMIN,LIST,SUCCESS,1214,Restricted
X00543,2026-09-10 14:37:08,haufiku,WKST-SOC-003,FS-FIN-01,/audit/access-reviews/record-9576.json,AUDIT,UPDATE,SUCCESS,2642,Restricted
X00544,2026-09-10 14:38:31,tkamati,WKST-CS-011,DB-CRM-01,/crm/interactions/today/record-6390.json,CRM_BASIC,LIST,SUCCESS,2469,Internal
X00545,2026-09-10 14:40:10,kndjavera,WKST-CMP-009,FS-KYC-01,/customer/exports/regulatory/record-6409.json,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,2126,Restricted
X00546,2026-09-10 14:41:17,nnakale,WKST-CS-006,FS-KYC-01,/customer/records/individual/record-5409.json,CUSTOMER_BASIC,UPDATE,SUCCESS,3731,Confidential
X00547,2026-09-10 14:41:53,haufiku,WKST-SOC-003,FS-FIN-01,/audit/security/record-5229.json,AUDIT,READ,SUCCESS,17693,Restricted
X00548,2026-09-10 14:47:34,haufiku,WKST-SOC-003,FS-FIN-01,/audit/security/record-9322.json,AUDIT,READ,SUCCESS,2832,Restricted
X00549,2026-09-10 14:48:09,nnakale,WKST-CS-006,FS-KYC-01,/customer/kyc/high-risk/record-8081.json,CUSTOMER_EXPORT,LIST,DENIED,3159,Restricted
X00550,2026-09-10 14:49:52,sihuhua,WKST-SWK-008,DB-CRM-01,/crm/cases/open/record-5426.json,CRM_BASIC,READ,SUCCESS,24621,Internal
X00551,2026-09-10 15:01:47,murorua,WKST-RSK-006,FS-FIN-01,/audit/access-reviews/record-2986.json,AUDIT,DOWNLOAD,SUCCESS,4764,Restricted
X00552,2026-09-10 15:02:48,sankwasa,WKST-PRC-008,DB-CRM-01,/crm/customer/profile/record-5322.json,CRM_BASIC,READ,SUCCESS,4675,Internal
X00553,2026-09-10 15:09:26,nghifindaka,WKST-IT-005,FS-FIN-01,/admin/directory/record-6304.json,IT_ADMIN,READ,SUCCESS,3168,Restricted
X00554,2026-09-10 15:17:40,mbandeka,WKST-LGL-005,FS-KYC-01,/customer/records/individual/record-9591.json,CUSTOMER_BASIC,LIST,SUCCESS,733,Confidential
X00555,2026-09-10 15:29:41,ndjaba,WKST-OND-004,DB-CRM-01,/crm/interactions/today/record-8664.json,CRM_BASIC,UPDATE,SUCCESS,3996,Internal
X00556,2026-09-10 15:30:12,mbandeka,WKST-LGL-005,FS-KYC-01,/customer/contacts/recent/record-5053.json,CUSTOMER_BASIC,READ,SUCCESS,3174,Confidential
X00557,2026-09-10 15:40:45,jkavari,WKST-FIN-021,FS-FIN-01,/finance/budgets/2026/record-8988.json,FINANCE,DOWNLOAD,SUCCESS,4210,Confidential
X00558,2026-09-10 15:50:29,ntinda,WKST-MKT-010,DB-CRM-01,/crm/interactions/today/record-5031.json,CRM_BASIC,READ,SUCCESS,10381,Internal
X00559,2026-09-10 15:58:46,nambala,WKST-SWK-012,FS-KYC-01,/customer/contacts/recent/record-5561.json,CUSTOMER_BASIC,READ,SUCCESS,4230,Confidential
X00560,2026-09-10 16:15:12,tshivute,WKST-FIN-004,FS-FIN-01,/payroll/allowances/record-3984.json,PAYROLL_READ,READ,SUCCESS,34600,Confidential
X00561,2026-09-10 16:19:23,mhaingura,WKST-CS-017,FS-KYC-01,/customer/contacts/recent/record-4410.json,CUSTOMER_BASIC,UPDATE,SUCCESS,3508,Confidential
X00562,2026-09-10 16:30:36,nnakale,WKST-CS-006,DB-CRM-01,/crm/customer/profile/record-7946.json,CRM_BASIC,READ,SUCCESS,14500,Internal
X00563,2026-09-10 16:30:47,murorua,WKST-RSK-006,FS-FIN-01,/audit/access-reviews/record-2161.json,AUDIT,READ,SUCCESS,8764,Restricted
X00564,2026-09-10 16:43:50,mhaingura,WKST-CS-017,FS-KYC-01,/customer/contacts/recent/record-2155.json,CUSTOMER_BASIC,READ,SUCCESS,14293,Confidential
X00565,2026-09-10 16:48:07,nambala,WKST-SWK-012,FS-KYC-01,/customer/contacts/recent/record-4561.json,CUSTOMER_BASIC,UPDATE,SUCCESS,3264,Confidential
X00566,2026-09-10 16:48:52,shilongo,WKST-LOAN-018,FS-KYC-01,/customer/records/individual/record-5353.json,CUSTOMER_BASIC,LIST,SUCCESS,2111,Confidential
X00567,2026-09-10 17:00:56,jkavari,WKST-FIN-021,FS-FIN-01,/finance/general-ledger/record-5513.json,FINANCE,READ,SUCCESS,2270,Confidential
X00568,2026-09-10 17:07:29,tshivute,WKST-FIN-004,FS-FIN-01,/payroll/monthly/2026-08/record-1047.json,PAYROLL_READ,READ,SUCCESS,14358,Confidential
X00569,2026-09-10 17:11:16,shilongo,WKST-LOAN-018,FS-KYC-01,/customer/contacts/recent/record-3535.json,CUSTOMER_BASIC,READ,SUCCESS,5276,Confidential
X00570,2026-09-10 17:11:21,pnakale,WKST-HR-002,FS-HR-01,/hr/leave/record-9064.json,HR,READ,SUCCESS,12994,Confidential
X00571,2026-09-10 17:14:11,pnakale,WKST-HR-002,FS-HR-01,/hr/disciplinary/record-3242.json,HR_CONFIDENTIAL,READ,SUCCESS,3553,Restricted
X00572,2026-09-10 17:15:03,nduminga,WKST-SWK-002,FS-KYC-01,/customer/contacts/recent/record-6465.json,CUSTOMER_BASIC,READ,SUCCESS,8262,Confidential
X00573,2026-09-10 17:15:26,tkamati,WKST-CS-011,FS-KYC-01,/customer/records/individual/record-3374.json,CUSTOMER_BASIC,READ,SUCCESS,13536,Confidential
X00574,2026-09-10 17:24:58,shapaka,WKST-EXE-002,DB-CRM-01,/crm/customer/profile/record-6471.json,CRM_BASIC,READ,SUCCESS,2743,Internal
X00575,2026-09-10 17:32:15,mukwambi,WKST-HR-014,FS-HR-01,/hr/leave/record-9807.json,HR,DOWNLOAD,SUCCESS,3155,Confidential
X00576,2026-09-10 17:35:20,shapaka,WKST-EXE-002,DB-CRM-01,/crm/interactions/today/record-9074.json,CRM_BASIC,READ,SUCCESS,46093,Internal
X00577,2026-09-10 17:43:03,shapaka,WKST-EXE-002,DB-CRM-01,/crm/cases/open/record-8034.json,CRM_BASIC,READ,SUCCESS,16614,Internal
X00578,2026-09-10 17:44:47,katjiuongua,WKST-IT-012,FS-FIN-01,/admin/server-config/record-2820.json,IT_ADMIN,UPDATE,SUCCESS,3772,Restricted
X00579,2026-09-10 17:48:49,ntinda,WKST-MKT-010,DB-CRM-01,/crm/interactions/today/record-1543.json,CRM_BASIC,READ,SUCCESS,39420,Internal
X00580,2026-09-10 17:52:55,sihuhua,WKST-SWK-008,DB-CRM-01,/crm/interactions/today/record-2314.json,CRM_BASIC,READ,SUCCESS,30442,Internal
X00581,2026-09-10 17:54:58,mukwambi,WKST-HR-014,FS-FIN-01,/payroll/monthly/2026-08/record-9182.json,PAYROLL_READ,UPDATE,SUCCESS,326,Confidential
X00582,2026-09-10 17:58:02,sihuhua,WKST-SWK-008,DB-CRM-01,/crm/customer/profile/record-3103.json,CRM_BASIC,READ,SUCCESS,28894,Internal
X00583,2026-09-10 17:59:54,katjiuongua,WKST-IT-012,FS-FIN-01,/admin/server-config/record-3866.json,IT_ADMIN,READ,SUCCESS,17735,Restricted
X00584,2026-09-10 18:04:53,mhaingura,WKST-CS-017,FS-KYC-01,/customer/records/individual/record-1598.json,CUSTOMER_BASIC,READ,SUCCESS,1967,Confidential
X00585,2026-09-10 18:08:57,nghifindaka,WKST-IT-005,FS-FIN-01,/audit/access-reviews/record-6558.json,AUDIT,UPDATE,SUCCESS,1557,Restricted
X00586,2026-09-10 18:15:28,amupanda,WKST-CMP-003,FS-KYC-01,/customer/exports/regulatory/record-3042.json,CUSTOMER_EXPORT,READ,SUCCESS,20336,Restricted
X00587,2026-09-10 18:23:35,shilongo,WKST-LOAN-018,FS-KYC-01,/customer/contacts/recent/record-7080.json,CUSTOMER_BASIC,DOWNLOAD,SUCCESS,1841,Confidential
X00588,2026-09-10 18:24:50,jkavari,WKST-FIN-021,FS-FIN-01,/finance/general-ledger/record-1546.json,FINANCE,UPDATE,SUCCESS,3450,Confidential
X00589,2026-09-10 18:28:37,tkamati,WKST-CS-011,DB-CRM-01,/crm/customer/profile/record-8251.json,CRM_BASIC,UPDATE,SUCCESS,2908,Internal
X00590,2026-09-10 18:33:51,murorua,WKST-RSK-006,FS-FIN-01,/audit/access-reviews/record-1959.json,AUDIT,READ,SUCCESS,1747,Restricted
X00591,2026-09-10 18:37:25,kndjavera,WKST-CMP-009,FS-KYC-01,/customer/kyc/exports/2026-Q3/record-9018.json,CUSTOMER_EXPORT,READ,SUCCESS,23263,Restricted
X00592,2026-09-10 18:49:01,sihuhua,WKST-SWK-008,DB-CRM-01,/crm/interactions/today/record-9849.json,CRM_BASIC,LIST,SUCCESS,805,Internal
X00593,2026-09-10 18:51:34,sankwasa,WKST-PRC-008,DB-CRM-01,/crm/cases/open/record-6144.json,CRM_BASIC,READ,SUCCESS,4339,Internal
X00594,2026-09-10 19:00:40,tshivute,WKST-FIN-004,FS-FIN-01,/payroll/monthly/2026-08/record-3461.json,PAYROLL_READ,READ,SUCCESS,33860,Confidential
X00595,2026-09-10 19:11:54,mhaingura,WKST-CS-017,FS-KYC-01,/customer/records/individual/record-1381.json,CUSTOMER_BASIC,DOWNLOAD,SUCCESS,2335,Confidential
X00596,2026-09-10 19:18:48,hamukwaya,WKST-TRY-007,DB-CRM-01,/crm/cases/open/record-1407.json,CRM_BASIC,READ,SUCCESS,53979,Internal
X00597,2026-09-10 19:28:04,katjiuongua,WKST-IT-012,FS-FIN-01,/admin/server-config/record-1250.json,IT_ADMIN,READ,SUCCESS,7298,Restricted
X00598,2026-09-10 19:37:06,murorua,WKST-RSK-006,FS-FIN-01,/audit/security/record-2204.json,AUDIT,READ,SUCCESS,9390,Restricted
X00599,2026-09-10 19:41:47,mukwambi,WKST-HR-014,FS-FIN-01,/payroll/monthly/2026-08/record-1126.json,PAYROLL_READ,READ,SUCCESS,30851,Confidential
X00600,2026-09-11 06:03:22,mhaingura,WKST-CS-017,FS-KYC-01,/customer/records/individual/record-5972.json,CUSTOMER_BASIC,UPDATE,SUCCESS,4362,Confidential
X00601,2026-09-11 06:03:53,nnakale,WKST-CS-006,DB-CRM-01,/crm/interactions/today/record-6282.json,CRM_BASIC,READ,SUCCESS,12372,Internal
X00602,2026-09-11 06:14:46,murorua,WKST-RSK-006,FS-FIN-01,/audit/access-reviews/record-8700.json,AUDIT,UPDATE,SUCCESS,4887,Restricted
X00603,2026-09-11 06:20:46,mukwambi,WKST-HR-014,FS-FIN-01,/payroll/allowances/record-2597.json,PAYROLL_READ,READ,DENIED,109902,Confidential
X00604,2026-09-11 06:20:56,mbandeka,WKST-LGL-005,FS-KYC-01,/customer/records/individual/record-6567.json,CUSTOMER_BASIC,UPDATE,SUCCESS,2761,Confidential
X00605,2026-09-11 06:27:06,pnakale,WKST-HR-002,FS-HR-01,/hr/recruitment/record-9717.json,HR,LIST,SUCCESS,202,Confidential
X00606,2026-09-11 06:27:43,amupanda,WKST-CMP-003,FS-HR-01,/hr/terminations/record-3088.json,HR_CONFIDENTIAL,READ,SUCCESS,7457,Restricted
X00607,2026-09-11 06:31:49,tshivute,WKST-FIN-004,FS-FIN-01,/finance/general-ledger/record-5327.json,FINANCE,DOWNLOAD,SUCCESS,6321,Confidential
X00608,2026-09-11 06:36:30,hamukwaya,WKST-TRY-007,DB-CRM-01,/crm/cases/open/record-9729.json,CRM_BASIC,UPDATE,SUCCESS,2296,Internal
X00609,2026-09-11 06:47:43,haufiku,WKST-SOC-003,FS-KYC-01,/customer/kyc/high-risk/record-6704.json,CUSTOMER_EXPORT,READ,SUCCESS,2461,Restricted
X00610,2026-09-11 06:49:38,shapaka,WKST-EXE-002,DB-CRM-01,/crm/customer/profile/record-5433.json,CRM_BASIC,READ,SUCCESS,2927,Internal
X00611,2026-09-11 06:53:32,nambala,WKST-SWK-012,FS-KYC-01,/customer/records/individual/record-7780.json,CUSTOMER_BASIC,LIST,SUCCESS,3661,Confidential
X00612,2026-09-11 06:58:08,shapaka,WKST-EXE-002,DB-CRM-01,/crm/interactions/today/record-5906.json,CRM_BASIC,READ,SUCCESS,13853,Internal
X00613,2026-09-11 07:00:12,ndjaba,WKST-OND-004,FS-KYC-01,/customer/contacts/recent/record-1475.json,CUSTOMER_BASIC,DOWNLOAD,SUCCESS,14219,Confidential
X00614,2026-09-11 07:02:16,shapaka,WKST-EXE-002,DB-CRM-01,/crm/customer/profile/record-7185.json,CRM_BASIC,LIST,SUCCESS,3391,Internal
X00615,2026-09-11 07:04:46,nnakale,WKST-CS-006,DB-CRM-01,/crm/customer/profile/record-7723.json,CRM_BASIC,READ,SUCCESS,4254,Internal
X00616,2026-09-11 07:04:56,sankwasa,WKST-PRC-008,DB-CRM-01,/crm/cases/open/record-3778.json,CRM_BASIC,READ,SUCCESS,4060,Internal
X00617,2026-09-11 07:07:59,tjirera,WKST-AUD-004,FS-FIN-01,/finance/general-ledger/record-5060.json,FINANCE,LIST,SUCCESS,1588,Confidential
X00618,2026-09-11 07:18:04,mukwambi,WKST-HR-014,FS-FIN-01,/payroll/monthly/2026-08/record-6645.json,PAYROLL_READ,READ,SUCCESS,37166,Confidential
X00619,2026-09-11 07:21:59,ntinda,WKST-MKT-010,DB-CRM-01,/crm/interactions/today/record-4117.json,CRM_BASIC,READ,SUCCESS,28038,Internal
X00620,2026-09-11 07:27:53,mbandeka,WKST-LGL-005,FS-KYC-01,/customer/contacts/recent/record-6901.json,CUSTOMER_BASIC,DOWNLOAD,SUCCESS,5577,Confidential
X00621,2026-09-11 07:29:08,shapaka,WKST-EXE-002,DB-CRM-01,/crm/interactions/today/record-4233.json,CRM_BASIC,LIST,SUCCESS,287,Internal
X00622,2026-09-11 07:41:27,haufiku,WKST-SOC-003,FS-KYC-01,/customer/exports/regulatory/record-5865.json,CUSTOMER_EXPORT,UPDATE,SUCCESS,4319,Restricted
X00623,2026-09-11 07:48:51,hamukwaya,WKST-TRY-007,DB-CRM-01,/crm/interactions/today/record-4447.json,CRM_BASIC,READ,SUCCESS,23291,Internal
X00624,2026-09-11 07:49:06,sihuhua,WKST-SWK-008,FS-KYC-01,/customer/contacts/recent/record-1256.json,CUSTOMER_BASIC,LIST,SUCCESS,4854,Confidential
X00625,2026-09-11 07:53:30,mhaingura,WKST-CS-017,FS-KYC-01,/customer/contacts/recent/record-7510.json,CUSTOMER_BASIC,READ,SUCCESS,45461,Confidential
X00626,2026-09-11 08:05:19,shapaka,WKST-EXE-002,DB-CRM-01,/crm/cases/open/record-6765.json,CRM_BASIC,READ,SUCCESS,7558,Internal
X00627,2026-09-11 08:07:47,tkamati,WKST-CS-011,FS-KYC-01,/customer/contacts/recent/record-4406.json,CUSTOMER_BASIC,LIST,SUCCESS,3950,Confidential
X00628,2026-09-11 08:19:06,shilongo,WKST-LOAN-018,FS-KYC-01,/customer/contacts/recent/record-8956.json,CUSTOMER_BASIC,LIST,DENIED,4304,Confidential
X00629,2026-09-11 08:24:19,nduminga,WKST-SWK-002,FS-KYC-01,/customer/contacts/recent/record-9515.json,CUSTOMER_BASIC,READ,SUCCESS,15462,Confidential
X00630,2026-09-11 08:24:45,nambala,WKST-SWK-012,FS-KYC-01,/customer/contacts/recent/record-8531.json,CUSTOMER_BASIC,DOWNLOAD,SUCCESS,13263,Confidential
X00631,2026-09-11 08:54:06,amupanda,WKST-CMP-003,FS-FIN-01,/audit/access-reviews/record-3775.json,AUDIT,LIST,SUCCESS,2746,Restricted
X00632,2026-09-11 09:04:25,kndjavera,WKST-CMP-009,FS-KYC-01,/customer/exports/regulatory/record-2707.json,CUSTOMER_EXPORT,UPDATE,SUCCESS,4411,Restricted
X00633,2026-09-11 09:10:08,katjiuongua,WKST-IT-012,FS-FIN-01,/admin/directory/record-1019.json,IT_ADMIN,READ,SUCCESS,29557,Restricted
X00634,2026-09-11 09:12:34,ntinda,WKST-MKT-010,DB-CRM-01,/crm/cases/open/record-7339.json,CRM_BASIC,UPDATE,SUCCESS,3003,Internal
X00635,2026-09-11 09:14:47,nduminga,WKST-SWK-002,FS-KYC-01,/customer/contacts/recent/record-5668.json,CUSTOMER_BASIC,READ,SUCCESS,8542,Confidential
X00636,2026-09-11 09:15:57,sihuhua,WKST-SWK-008,FS-KYC-01,/customer/records/individual/record-9236.json,CUSTOMER_BASIC,READ,SUCCESS,9000,Confidential
X00637,2026-09-11 09:16:25,tjirera,WKST-AUD-004,FS-KYC-01,/customer/exports/regulatory/record-8388.json,CUSTOMER_EXPORT,LIST,SUCCESS,3318,Restricted
X00638,2026-09-11 09:19:11,tkamati,WKST-CS-011,DB-CRM-01,/crm/cases/open/record-2331.json,CRM_BASIC,READ,SUCCESS,5926,Internal
X00639,2026-09-11 09:20:04,nduminga,WKST-SWK-002,DB-CRM-01,/crm/cases/open/record-4077.json,CRM_BASIC,DOWNLOAD,SUCCESS,12675,Internal
X00640,2026-09-11 09:26:21,haufiku,WKST-SOC-003,FS-FIN-01,/audit/access-reviews/record-5642.json,AUDIT,UPDATE,SUCCESS,2323,Restricted
X00641,2026-09-11 09:27:56,tshivute,WKST-FIN-004,FS-FIN-01,/finance/budgets/2026/record-7805.json,FINANCE,READ,SUCCESS,77638,Confidential
